agency_id,stop_id,agency_stop_id
275,740014450,10619
275,740046150,10627
275,740046151,10629
275,740067013,51698
275,740067014,51699
275,740067015,51700
275,740067016,51703
275,740067017,51711
275,740067018,51712
275,740067019,51714
275,740067020,51716
275,740067021,51718
275,740067022,51720
275,740067023,51722
275,740067024,51726
275,740067025,51728
275,740067026,51732
275,740067027,51734
275,740067028,51736
275,740045408,51738
275,740020638,51742
275,740067030,51744
275,740067031,51746
275,740067032,51748
275,740067033,51750
275,740067034,51752
275,740067035,51754
275,740067036,51755
275,740067037,51757
275,740067038,51761
275,740045478,51763
275,740067039,51767
275,740067040,51772
275,740067041,51775
275,740067042,51777
275,740067043,51779
275,740067044,51781
275,740067045,51783
275,740067046,51785
275,740067047,51787
275,740067048,51789
275,740067049,51791
275,740067050,51793
275,740045399,51799
275,740067052,51801
275,740067053,51803
275,740067054,51805
275,740067055,51806
275,740067056,51808
275,740067057,51810
275,740067954,63403
275,740067955,63405
275,740067956,63407
275,740067957,63409
275,740067958,63411
275,740067959,63413
275,740067960,63415
275,740045702,63417
275,740001021,63419
275,740067961,63421
275,740067962,63423
275,740024294,63425
275,740067963,63427
275,740067964,63429
275,740067965,63431
275,740067966,63433
275,740067967,63435
275,740067968,63437
275,740067969,63439
275,740067971,63443
275,740067972,63445
275,740067973,63447
275,740067974,63449
275,740067975,63451
275,740067976,63453
275,740066206,40126
275,740066207,40129
275,740024853,40130
275,740066208,40131
275,740024852,40133
275,740066209,40137
275,740000693,40138
275,740066210,40140
275,740001150,40141
275,740066211,40143
275,740066212,40145
275,740066213,40147
275,740066214,40149
275,740066215,40151
275,740066216,40153
275,740066217,40155
275,740018039,40158
275,740000751,40159
275,740070541,40161
275,740020876,40163
275,740020877,40164
275,740024811,40165
275,740020879,40168
275,740066218,40169
275,740045914,40170
275,740066219,40173
275,740045907,40175
275,740066220,40177
275,740066221,40179
275,740066222,40181
275,740066223,40183
275,740066224,40185
275,740066225,40187
275,740066226,40189
275,740066227,40191
275,740066228,40193
275,740066229,40196
275,740066230,40197
275,740066231,40199
275,740066232,40202
275,740066233,40203
275,740066234,40205
275,740066235,40207
275,740066236,40209
275,740066237,40211
275,740066239,40215
275,740045906,40219
275,740066240,40221
275,740066241,40222
275,740066242,40231
275,740066243,40233
275,740066244,40235
275,740066245,40237
275,740066246,40239
275,740066247,40242
275,740067130,52038
275,740067131,52040
275,740067132,52049
275,740011177,52064
275,740067133,52072
275,740067134,52074
275,740010889,52076
275,740067135,52078
275,740067136,52084
275,740067137,52093
275,740067138,52096
275,740067139,52098
275,740067140,52100
275,740067141,52102
275,740067142,52104
275,740067143,52111
275,740067144,52113
275,740067146,52130
275,740046154,10645
275,740046155,10647
275,740021658,10649
275,740046156,10651
275,740046157,10653
275,740021657,10655
275,740046158,10657
275,740046159,10658
275,740046160,10659
275,740045462,10661
275,740024927,10665
275,740046161,10668
275,740024926,10676
275,740024929,10682
275,740024928,10684
275,740046163,10691
275,740046164,10692
275,740046165,10694
275,740046166,10695
275,740046167,10697
275,740015539,10699
275,740039043,10701
275,740046168,10703
275,740046169,10705
275,740046170,10707
275,740046172,10714
275,740046175,10723
275,740046176,10732
275,740046177,10733
275,740046178,10734
275,740046180,10736
275,740046181,10737
275,740046184,10744
275,740046185,10746
275,740046187,10759
275,740066078,16740
275,740066079,16742
275,740066080,16746
275,740066081,16748
275,740066082,16750
275,740044653,16752
275,740066083,16754
275,740066084,16756
275,740066085,16758
275,740066086,16759
275,740024815,17005
275,740045526,17007
275,740045482,17013
275,740045524,17015
275,740024820,17017
275,740001167,17027
275,740066090,17043
275,740020875,17114
275,740024810,17116
275,740070542,17134
275,740067977,63455
275,740067978,63457
275,740067979,63459
275,740020980,63461
275,740045707,63481
275,740067980,63499
275,740021243,63500
275,740045781,63501
275,740045782,63503
275,740067981,63505
275,740067982,63507
275,740067983,63509
275,740067984,63511
275,740067985,63513
275,740067986,63515
275,740045746,63517
275,740011454,63519
275,740045745,63521
275,740045744,63523
275,740067987,63525
275,740067988,63527
275,740067989,63529
275,740067990,63531
275,740067991,63533
275,740067992,63535
275,740067993,63537
275,740067994,63539
275,740067995,63541
275,740067996,63543
275,740067997,63545
275,740045706,63547
275,740045705,63549
275,740001060,63551
275,740045716,63553
275,740023150,63555
275,740067998,63557
275,740067999,63599
275,740068000,63601
275,740045720,63603
275,740068001,63605
275,740068002,63607
275,740068003,63609
275,740068004,63611
275,740068005,63613
275,740068006,63615
275,740045762,63617
275,740068007,63619
275,740068008,63621
275,740068009,63623
275,740068010,63625
275,740068011,63627
275,740021705,11725
275,740021689,12001
275,740046255,12003
275,740046256,12005
275,740046257,12007
275,740046258,12009
275,740046259,12011
275,740046260,12013
275,740046261,12015
275,740046262,12017
275,740024814,12019
275,740046263,12021
275,740046264,12022
275,740046265,12023
275,740020755,12025
275,740046266,12029
275,740046801,12030
275,740047477,12033
275,740047605,12035
275,740047671,12037
275,740049115,12039
275,740049122,12041
275,740010865,52131
275,740010872,52132
275,740010869,52134
275,740011173,52136
275,740010866,52138
275,740010863,52140
275,740067147,52144
275,740045637,52170
275,740067148,52171
275,740067149,52173
275,740067150,52175
275,740067151,52177
275,740045868,52179
275,740000739,52181
275,740045867,52183
275,740067152,52185
275,740067153,52187
275,740067154,52189
275,740010531,52193
275,740067166,52217
275,740067167,52223
275,740067168,52225
275,740067169,52227
275,740067170,52229
275,740067171,52231
275,740067172,52233
275,740067173,52235
275,740067174,52237
275,740067175,52239
275,740067176,52241
275,740067177,52243
275,740067178,52245
275,740067179,52247
275,740067185,52259
275,740067187,52265
275,740067190,52271
275,740067191,52273
275,740067192,52274
275,740067193,52276
275,740067194,52278
275,740068128,63935
275,740068129,63937
275,740010991,63939
275,740011004,63941
275,740011704,63943
275,740068131,63945
275,740068132,63947
275,740068133,63949
275,740010515,63951
275,740011009,63953
275,740068134,63955
275,740068135,63957
275,740068136,63959
275,740068137,63961
275,740011385,63963
275,740001299,63965
275,740068138,63967
275,740068139,63969
275,740068140,63971
275,740021673,17304
275,740070543,17760
275,740045527,51428
275,740045488,51430
275,740001187,51432
275,740045490,51434
275,740066938,51436
275,740066939,51438
275,740012882,51440
275,740066940,51442
275,740066941,51444
275,740066942,51446
275,740045453,51448
275,740045355,51452
275,740000383,51454
275,740066943,51455
275,740066944,51458
275,740066945,51460
275,740066946,51462
275,740021677,51464
275,740066947,51466
275,740066948,51468
275,740066949,51470
275,740066950,51472
275,740066951,51474
275,740066952,51476
275,740011190,51482
275,740066953,51487
275,740049136,12045
275,740001105,12046
275,740049138,12047
275,740049160,12058
275,740049162,12060
275,740049165,12062
275,740049166,12064
275,740049167,12071
275,740049169,12076
275,740049173,12089
275,740049175,12091
275,740045466,12099
275,740049181,12105
275,740049182,12107
275,740049183,12109
275,740049184,12111
275,740049185,12113
275,740049186,12115
275,740049187,12117
275,740049188,12119
275,740049189,12121
275,740049190,12125
275,740049192,12129
275,740049193,12134
275,740000764,12138
275,740049194,12146
275,740049196,12155
275,740049197,12157
275,740045920,20981
275,740023963,20991
275,740045922,21001
275,740024789,21011
275,740066160,21021
275,740045928,21031
275,740045927,21041
275,740024790,21051
275,740023962,21111
275,740066162,21121
275,740023965,21131
275,740045926,21141
275,740045522,21151
275,740066163,21161
275,740023964,21171
275,740024793,21181
275,740024794,21191
275,740020756,21202
275,740020757,22011
275,740024788,22021
275,740023963,22031
275,740068141,63973
275,740068142,63975
275,740068143,63977
275,740010518,63979
275,740068144,63981
275,740011033,63983
275,740011038,63985
275,740011039,63988
275,740011040,63989
275,740011164,63991
275,740001042,63993
275,740068147,63997
275,740068148,63999
275,740011090,64001
275,740011041,64003
275,740011042,64005
275,740068149,64007
275,740068150,64009
275,740068151,64011
275,740011056,64013
275,740068153,64015
275,740068154,64017
275,740068155,64019
275,740068156,64021
275,740068157,64023
275,740011071,64025
275,740024661,64027
275,740068158,64029
275,740068159,64031
275,740068160,64033
275,740068161,64035
275,740068162,64037
275,740068163,64039
275,740068164,64041
275,740045797,64043
275,740068165,64045
275,740045796,64047
275,740068166,64049
275,740001331,64051
275,740068167,64053
275,740068168,64055
275,740068169,64057
275,740068170,64059
275,740068171,64061
275,740068172,64063
275,740068173,64065
275,740068174,64067
275,740068175,64069
275,740068176,64071
275,740068177,64073
275,740068178,64075
275,740068179,64077
275,740068180,64079
275,740045798,64081
275,740045799,64083
275,740000773,12346
275,740016367,12349
275,740021680,12351
275,740050276,12402
275,740050485,12403
275,740050584,12404
275,740050674,12405
275,740050675,12408
275,740050720,12409
275,740050813,12410
275,740050814,12411
275,740050837,12413
275,740050848,12427
275,740050887,12429
275,740050889,12431
275,740050890,12433
275,740050896,12435
275,740001232,62605
275,740067787,62607
275,740067788,62609
275,740067789,62611
275,740067790,62613
275,740067791,62615
275,740067792,62617
275,740067793,62619
275,740045665,62621
275,740020573,62623
275,740067794,62625
275,740067795,62627
275,740067796,62629
275,740067797,62631
275,740067798,62633
275,740067799,62635
275,740067800,62637
275,740067801,62639
275,740045662,62641
275,740067802,62643
275,740020575,62645
275,740067803,62649
275,740067804,62651
275,740038211,62653
275,740020577,62655
275,740067805,62659
275,740067806,62661
275,740067807,62663
275,740067808,62665
275,740067809,62667
275,740067810,62669
275,740067811,62671
275,740067812,62675
275,740067813,62677
275,740067814,62679
275,740067815,62681
275,740067816,62683
275,740012754,68043
275,740009849,68045
275,740009855,68047
275,740068768,68049
275,740009879,68051
275,740009890,68053
275,740009894,68055
275,740009905,68057
275,740009915,68059
275,740012739,68061
275,740024253,68063
275,740007343,68065
275,740007327,68067
275,740000672,68069
275,740009934,68080
275,740009946,68082
275,740009953,68084
275,740007174,68086
275,740007172,68088
275,740001259,68090
275,740009998,68092
275,740009997,68094
275,740009979,68096
275,740009748,68098
275,740009957,68100
275,740009962,68102
275,740007293,68104
275,740007171,68106
275,740007170,68108
275,740069436,80403
275,740069437,80408
275,740069438,80411
275,740045910,80413
275,740069439,80417
275,740069440,80419
275,740069441,80423
275,740045881,80425
275,740069442,80431
275,740069443,80433
275,740069444,80477
275,740069445,80479
275,740069446,80483
275,740069447,80485
275,740069448,80488
275,740069449,80489
275,740069450,80491
275,740045562,80493
275,740069451,80495
275,740069452,80499
275,740069454,80509
275,740069455,80542
275,740069456,80543
275,740069457,80545
275,740069458,80547
275,740069459,80550
275,740069460,80553
275,740069461,80555
275,740069462,80560
275,740069463,80563
275,740069464,80565
275,740069465,80567
275,740045879,80571
275,740069466,80573
275,740069467,80575
275,740069468,80602
275,740069469,80603
275,740045878,80605
275,740069470,80607
275,740069471,80611
275,740069472,80615
275,740007273,68773
275,740000005,68779
275,740001003,68816
275,740069106,70502
275,740069107,70504
275,740069108,70506
275,740069109,70508
275,740001053,70510
275,740069110,70512
275,740069111,70514
275,740069112,70516
275,740000748,70518
275,740069113,70519
275,740069114,70522
275,740069115,70524
275,740069116,70526
275,740069117,70528
275,740069118,70530
275,740069119,70532
275,740069120,70534
275,740069121,70536
275,740069777,81660
275,740069779,84012
275,740069780,84014
275,740069781,84017
275,740069784,84022
275,740069786,84027
275,740069787,84034
275,740069788,84035
275,740069789,84038
275,740069791,84042
275,740069792,84044
275,740069793,84045
275,740070305,84050
275,740070306,84052
275,740035203,84141
275,740035204,84143
275,740035205,84145
275,740069795,84238
275,740069796,84241
275,740069797,84247
275,740069798,85013
275,740069799,85018
275,740069800,85020
275,740069801,85073
275,740069802,85077
275,740069803,85296
275,740045887,85299
275,740069804,85305
275,740069805,85315
275,740069806,85317
275,740038356,86006
275,740069807,86054
275,740046004,86101
275,740069808,86191
275,740069810,86196
275,740069811,86451
275,740069812,86542
275,740069813,86550
275,740069814,86998
275,740069815,90101
275,740069473,80617
275,740069474,80619
275,740069475,80621
275,740069476,80624
275,740069477,80625
275,740069478,80627
275,740069479,80633
275,740069480,80635
275,740069481,80637
275,740069482,80639
275,740069483,80641
275,740069484,80643
275,740045885,80649
275,740069485,80651
275,740069486,80653
275,740069487,80656
275,740069488,80657
275,740045884,80659
275,740069489,80661
275,740069490,80663
275,740045892,80665
275,740001508,80668
275,740069491,80683
275,740069492,80685
275,740069493,80687
275,740069494,80689
275,740069495,80691
275,740069496,80693
275,740069497,80695
275,740069498,80697
275,740069499,80699
275,740069500,80701
275,740069501,80703
275,740069502,80705
275,740053895,68890
275,740007271,68906
275,740068909,69009
275,740045510,69011
275,740045598,69019
275,740068910,70001
275,740068911,70002
275,740068912,70004
275,740068913,70006
275,740045528,70008
275,740068914,70010
275,740068916,70014
275,740068917,70016
275,740068918,70018
275,740045555,70019
275,740068919,70022
275,740068920,70024
275,740020835,70026
275,740045532,70028
275,740068921,70030
275,740045531,70032
275,740069567,80951
275,740069569,80955
275,740069570,80957
275,740069571,80959
275,740069572,80961
275,740069574,80966
275,740069576,80971
275,740069578,80977
275,740069579,80979
275,740069580,80982
275,740069581,80984
275,740069582,80986
275,740069122,70538
275,740069123,70540
275,740069124,70542
275,740069125,70544
275,740069126,70546
275,740069127,70548
275,740069128,70550
275,740069129,70552
275,740069130,70554
275,740069131,70556
275,740069132,70558
275,740069133,70560
275,740069134,70561
275,740069135,70566
275,740069136,70568
275,740069137,70570
275,740069138,70572
275,740069139,70574
275,740069140,70576
275,740069141,70578
275,740069142,70580
275,740069143,70581
275,740069144,70583
275,740069145,70585
275,740069146,70587
275,740069147,70589
275,740069148,70591
275,740069149,70593
275,740069150,70595
275,740069151,70597
275,740069152,70599
275,740069153,70601
275,740069154,70603
275,740069155,70607
275,740069156,70609
275,740000774,70611
275,740045563,70613
275,740069157,70615
275,740069158,70617
275,740045560,70619
275,740069159,70621
275,740069160,70623
275,740069161,70625
275,740069162,70628
275,740069163,70632
275,740045543,70634
275,740069165,70641
275,740069166,70643
275,740069167,70645
275,740069168,70647
275,740069169,70649
275,740069170,70651
275,740069171,70653
275,740069172,70655
275,740069173,70657
275,740069174,70663
275,740069175,70665
275,740069176,70670
275,740069177,70671
275,740045561,70675
275,740069178,70686
275,740069179,70691
275,740069180,70692
275,740045468,70696
275,740069181,70698
275,740069182,70700
275,740069183,70704
275,740069184,70708
275,740045503,70712
275,740045517,70714
275,740045529,70716
275,740069185,70718
275,740069186,70720
275,740069188,70732
275,740069189,70735
275,740045800,64085
275,740068181,64089
275,740068182,64091
275,740068183,64093
275,740000785,64095
275,740068185,64097
275,740068186,64099
275,740068187,64103
275,740068188,64105
275,740068189,64107
275,740068190,64109
275,740045758,64111
275,740068191,64115
275,740068192,64117
275,740068193,64119
275,740010516,64121
275,740011407,64123
275,740011408,64125
275,740068194,64127
275,740068195,64129
275,740045774,64130
275,740011116,64134
275,740068196,64136
275,740068197,64138
275,740011121,64140
275,740068198,64142
275,740024584,64144
275,740049263,64146
275,740010099,64148
275,740010106,64152
275,740068200,64154
275,740068201,64156
275,740068202,64158
275,740011410,64162
275,740011412,64164
275,740010517,64166
275,740068203,64168
275,740020583,64170
275,740068204,64173
275,740011170,64174
275,740068205,64201
275,740068206,64203
275,740024582,64205
275,740068207,64207
275,740068208,64209
275,740068209,64211
275,740068210,64213
275,740068211,64215
275,740068212,64217
275,740068213,64219
275,740068214,64221
275,740068215,64223
275,740068216,64225
275,740068217,64227
275,740068218,64229
275,740068219,64231
275,740068220,64233
275,740045777,64235
275,740045778,64237
275,740001132,64239
275,740025052,64297
275,740068221,64301
275,740068222,64303
275,740068223,64305
275,740068224,64307
275,740068225,64309
275,740068226,64311
275,740068227,64313
275,740068228,64315
275,740068229,64317
275,740068230,64319
275,740068231,64321
275,740069190,70737
275,740069191,70738
275,740045549,70740
275,740069192,70742
275,740069193,70744
275,740069194,70746
275,740069195,70748
275,740069196,70750
275,740069197,70752
275,740069198,70754
275,740045214,70756
275,740045062,70758
275,740069199,70760
275,740069200,70762
275,740069201,70766
275,740069202,70773
275,740069203,70775
275,740045541,70777
275,740069204,70779
275,740069205,70781
275,740069206,70783
275,740069207,70785
275,740069208,70789
275,740069209,70791
275,740069210,70793
275,740069211,70795
275,740069212,70798
275,740069213,70801
275,740069218,70810
275,740069219,70811
275,740045567,70813
275,740069220,70819
275,740069221,70821
275,740069223,70828
275,740069224,70831
275,740069225,70833
275,740045557,70839
275,740069226,70843
275,740045475,70849
275,740045474,70853
275,740069227,70857
275,740069228,70859
275,740069229,70861
275,740069230,70863
275,740069231,70865
275,740069232,70870
275,740069233,70871
275,740069234,70873
275,740069235,70874
275,740069236,70876
275,740069237,70882
275,740069238,70885
275,740069239,70887
275,740020834,70890
275,740069240,70892
275,740014655,70896
275,740014658,70898
275,740045556,70911
275,740069241,70917
275,740014874,70919
275,740069242,70927
275,740021707,70929
275,740069243,70934
275,740069244,70936
275,740069246,70941
275,740069247,70945
275,740069248,70946
275,740069250,70948
275,740068232,64323
275,740068233,64325
275,740068234,64327
275,740068235,64329
275,740068240,64339
275,740068241,64341
275,740068242,64343
275,740068243,64345
275,740068244,64347
275,740068245,64349
275,740068246,64351
275,740068247,64353
275,740068248,64355
275,740068249,64357
275,740068250,64359
275,740068251,64361
275,740068252,64363
275,740068253,64365
275,740068554,65345
275,740068555,65347
275,740068556,65349
275,740068557,65350
275,740045753,65351
275,740068558,65353
275,740068559,65355
275,740068560,65357
275,740068561,65359
275,740068562,65361
275,740068563,65363
275,740068564,65403
275,740068565,65405
275,740068566,65407
275,740068567,65409
275,740068568,65411
275,740068569,65413
275,740020566,75548
275,740070007,75550
275,740070008,75552
275,740070009,75554
275,740010689,75556
275,740070010,75557
275,740070011,75559
275,740070012,75562
275,740070013,75563
275,740070014,75565
275,740070015,75569
275,740070016,75571
275,740070017,75573
275,740070018,75575
275,740070019,75577
275,740070020,75579
275,740070021,75581
275,740070022,75583
275,740070023,75585
275,740038148,75587
275,740070024,75589
275,740045646,75591
275,740070025,75593
275,740070026,75595
275,740034952,75597
275,740070027,75599
275,740070028,75601
275,740070029,75603
275,740070030,75605
275,740045642,75607
275,740070031,75609
275,740070032,75611
275,740070033,75613
275,740070034,75615
275,740070035,75618
275,740070036,75620
275,740070037,75622
275,740070038,75624
275,740070039,75626
275,740070040,75628
275,740001184,75630
275,740020689,75633
275,740070041,75634
275,740070042,75635
275,740070043,75636
275,740070044,75638
275,740070045,75640
275,740000715,75642
275,740070046,75644
275,740045940,75646
275,740070047,75648
275,740000694,75652
275,740070048,75653
275,740064083,72222
275,740069263,72281
275,740069264,72283
275,740069265,72285
275,740069267,72330
275,740045534,72332
275,740069269,72336
275,740069270,72338
275,740069271,72358
275,740069828,72385
275,740069272,72394
275,740069273,72396
275,740069274,72401
275,740069275,72403
275,740069276,72405
275,740069277,72407
275,740069278,72409
275,740069279,72411
275,740069280,73040
275,740036011,73042
275,740064089,73206
275,740069281,73208
275,740045283,73217
275,740064092,73224
275,740069829,75001
275,740069830,75002
275,740069832,75006
275,740069833,75008
275,740069834,75012
275,740069819,75014
275,740069835,75016
275,740069836,75018
275,740069837,75020
275,740069838,75022
275,740020656,7035
275,740069841,75028
275,740069842,75030
275,740069843,75032
275,740069844,75034
275,740069845,75035
275,740069284,75037
275,740069846,75039
275,740069847,75041
275,740069848,75043
275,740069849,75045
275,740069850,75047
275,740069285,75050
275,740000791,75054
275,740045701,64367
275,740045700,64369
275,740045698,64373
275,740045699,64375
275,740068254,64377
275,740068255,64379
275,740068256,64381
275,740068262,64393
275,740068263,64397
275,740068272,64415
275,740045708,64417
275,740045710,64419
275,740010499,64421
275,740068273,64423
275,740011302,64443
275,740011580,64459
275,740068293,64474
275,740068294,64476
275,740069254,70953
275,740069257,70960
275,740069258,70962
275,740070304,70964
275,740045559,70968
275,740038354,70976
275,740038355,70978
275,740064080,70980
275,740064081,70982
275,740069259,72026
275,740069260,72208
275,740045539,72210
275,740069261,72218
275,740069262,72220
275,740070050,75656
275,740070051,75658
275,740070052,75660
275,740070054,75664
275,740070055,75666
275,740070056,75667
275,740070057,75669
275,740070058,75672
275,740069822,75673
275,740070059,75675
275,740045645,75677
275,740001110,75679
275,740070060,75681
275,740045644,75683
275,740070061,75685
275,740070062,75687
275,740070063,75690
275,740070064,75692
275,740070065,75694
275,740069823,75697
275,740070066,75698
275,740070067,75700
275,740070068,75702
275,740069979,75377
275,740068296,64478
275,740068297,64480
275,740068301,64490
275,740068302,64492
275,740070581,64494
275,740074219,40060
275,740074218,40062
275,740068570,65415
275,740068576,65432
275,740068577,65434
275,740068578,65436
275,740000713,65900
275,740045691,65903
275,740068586,65905
275,740068587,65907
275,740068588,65909
275,740068589,65913
275,740068590,65915
275,740068591,65917
275,740010938,65919
275,740068592,66003
275,740068593,66005
275,740068594,66007
275,740049277,66013
275,740045687,66103
275,740068596,66105
275,740045692,66107
275,740068597,66109
275,740068598,66111
275,740068599,66113
275,740068600,66115
275,740068601,66117
275,740045686,66119
275,740068602,66121
275,740068603,66123
275,740068604,66125
275,740068605,66127
275,740068606,66129
275,740068304,64501
275,740068305,64503
275,740068306,64505
275,740068307,64507
275,740068308,64509
275,740068309,64511
275,740068310,64513
275,740068311,64515
275,740068312,64517
275,740068313,64519
275,740068314,64521
275,740010249,64523
275,740068315,64525
275,740068316,64527
275,740068317,64529
275,740068318,64531
275,740068319,64533
275,740068320,64535
275,740068321,64537
275,740068322,64539
275,740068325,64545
275,740068326,64546
275,740025893,64555
275,740025927,64559
275,740068329,64561
275,740025949,64562
275,740068332,64567
275,740068334,64571
275,740068335,64573
275,740068341,64586
275,740068342,64591
275,740011388,64601
275,740011381,64603
275,740068343,64605
275,740068344,64607
275,740068345,64609
275,740068346,64611
275,740011321,64613
275,740068347,64615
275,740068348,64617
275,740068349,64619
275,740068350,64621
275,740068351,64623
275,740068352,64625
275,740068353,64627
275,740068354,64629
275,740068355,64631
275,740068356,64633
275,740068357,64635
275,740068358,64637
275,740068359,64639
275,740068360,64641
275,740068361,64643
275,740068362,64645
275,740069852,75056
275,740069853,75057
275,740069854,75059
275,740069855,75061
275,740069856,75063
275,740069859,75069
275,740011585,75072
275,740068432,64879
275,740045752,64881
275,740068433,64883
275,740068434,64886
275,740068435,64887
275,740045794,64890
275,740049264,64892
275,740049267,64894
275,740068436,64896
275,740068437,64898
275,740049276,64900
275,740010080,64901
275,740068438,64903
275,740068439,64904
275,740068440,64906
275,740045750,64909
275,740068441,64911
275,740068442,64913
275,740068443,64914
275,740068444,64915
275,740045751,64917
275,740068445,64918
275,740068446,64976
275,740068447,64978
275,740068448,65001
275,740068449,65003
275,740068450,65004
275,740068451,65007
275,740068452,65009
275,740068454,65011
275,740068456,65013
275,740045719,65015
275,740068457,65017
275,740068460,65021
275,740068462,65023
275,740068463,65025
275,740068464,65027
275,740068466,65031
275,740068467,65035
275,740068468,65037
275,740068469,65039
275,740068470,65041
275,740068471,65042
275,740068474,65046
275,740068476,65055
275,740068477,65059
275,740068478,65061
275,740068480,65065
275,740068481,65067
275,740068482,65069
275,740045793,65073
275,740068483,65109
275,740068484,65111
275,740068607,66131
275,740068608,66133
275,740068609,66135
275,740024803,66137
275,740045685,66139
275,740068610,66141
275,740068611,66143
275,740068612,66145
275,740045689,66147
275,740068613,66149
275,740068614,66151
275,740001154,66153
275,740068615,66155
275,740068616,66157
275,740036009,66159
275,740068617,66205
275,740068618,66207
275,740068618,66208
275,740068620,66209
275,740068620,66210
275,740068622,66211
275,740068623,66213
275,740068625,66217
275,740068626,66219
275,740068627,66221
275,740068631,66229
275,740068632,66231
275,740068633,66233
275,740068634,66235
275,740068635,66237
275,740070069,75704
275,740070070,75706
275,740070071,75708
275,740070072,75710
275,740024780,75711
275,740070073,75713
275,740069331,75715
275,740000727,75716
275,740011972,75717
275,740069332,75719
275,740070075,75723
275,740008757,75725
275,740070076,75727
275,740070078,75733
275,740070079,75741
275,740070080,75743
275,740070081,75745
275,740070082,75747
275,740070083,75749
275,740024295,75753
275,740070084,75755
275,740070085,75757
275,740070086,75759
275,740070087,75761
275,740070088,75763
275,740070089,75765
275,740070090,75767
275,740070091,75771
275,740070092,75773
275,740070093,75775
275,740045937,75777
275,740070094,75779
275,740070095,75781
275,740070096,75783
275,740070097,75785
275,740070098,75788
275,740070099,75791
275,740070101,75795
275,740069860,75074
275,740069861,75076
275,740069862,75078
275,740069863,75080
275,740069864,75082
275,740069865,75086
275,740069866,75088
275,740069867,75090
275,740069868,75092
275,740069869,75096
275,740069871,75100
275,740069872,75101
275,740069873,75102
275,740069874,75104
275,740069876,75108
275,740069877,75110
275,740069878,75112
275,740069879,75114
275,740021394,75116
275,740010921,75126
275,740069882,75128
275,740069883,75130
275,740069884,75132
275,740069885,75134
275,740069886,75136
275,740000049,75138
275,740069820,75142
275,740069891,75148
275,740069892,75150
275,740010874,75154
275,740038158,75156
275,740001186,75158
275,740069893,75162
275,740069894,75164
275,740069896,75168
275,740069897,75170
275,740069898,75172
275,740069899,75174
275,740069900,75175
275,740069901,75179
275,740069902,75181
275,740069904,75185
275,740069905,75187
275,740069906,75189
275,740069907,75191
275,740069908,75193
275,740069909,75195
275,740069910,75200
275,740069911,75204
275,740069912,75206
275,740069913,75208
275,740069914,75210
275,740069915,75214
275,740069916,75216
275,740069917,75218
275,740069918,75220
275,740069919,75222
275,740068485,65113
275,740068486,65115
275,740068487,65117
275,740068488,65119
275,740068489,65121
275,740068490,65123
275,740068491,65125
275,740068492,65127
275,740068493,65129
275,740068494,65131
275,740068495,65133
275,740068496,65135
275,740069980,75379
275,740022929,75382
275,740069983,75384
275,740069985,75391
275,740069986,75393
275,740069289,75397
275,740069987,75399
275,740069988,75401
275,740069989,75403
275,740069990,75405
275,740069991,75407
275,740069992,75409
275,740069993,75411
275,740001339,75414
275,740069994,75415
275,740027338,75421
275,740027339,75423
275,740069996,75425
275,740069997,75427
275,740069998,75429
275,740069999,75431
275,740069290,75433
275,740069291,75435
275,740069292,75437
275,740069293,75441
275,740069294,75443
275,740069295,75445
275,740069296,75447
275,740069297,75449
275,740069298,75451
275,740069299,75453
275,740069300,75455
275,740069301,75457
275,740069302,75459
275,740069303,75461
275,740069304,75463
275,740045859,75465
275,740045858,75467
275,740069305,75469
275,740011464,75471
275,740069306,75473
275,740000761,75474
275,740069307,75475
275,740069308,75477
275,740069309,75479
275,740069310,75481
275,740069311,75483
275,740069312,75485
275,740069313,75487
275,740069314,75489
275,740000790,75491
275,740069316,75493
275,740069319,75499
275,740069320,75501
275,740069321,75503
275,740069322,75505
275,740069323,75507
275,740034382,75509
275,740069324,75511
275,740069325,75513
275,740069326,75515
275,740069327,75517
275,740070102,75797
275,740070103,75799
275,740070104,75801
275,740070105,75803
275,740070106,75805
275,740070107,75807
275,740045681,75817
275,740070109,75819
275,740000721,75821
275,740000055,75833
275,740022928,75839
275,740070110,75842
275,740070111,75843
275,740070112,75845
275,740070113,75847
275,740069824,75853
275,740070114,75855
275,740070116,75861
275,740070117,75863
275,740070119,75866
275,740070120,75871
275,740070121,75873
275,740070122,75875
275,740070123,75880
275,740070583,75885
275,740045938,75887
275,740069328,75519
275,740069329,75521
275,740069330,75524
275,740000709,75527
275,740038220,75528
275,740070000,75530
275,740070001,75532
275,740045643,75534
275,740021597,75536
275,740070002,75538
275,740070003,75540
275,740070004,75542
275,740070005,75544
275,740070006,75546
275,740045670,66304
275,740068643,66315
275,740068647,66327
275,740068652,66341
275,740052929,66499
275,740068654,66501
275,740068655,66503
275,740068656,66505
275,740068657,66507
275,740068658,66509
275,740030088,66512
275,740030095,66514
275,740045717,66515
275,740030097,66517
275,740030099,66518
275,740030101,66520
275,740068369,64663
275,740011182,64665
275,740068370,64667
275,740068371,64669
275,740068372,64671
275,740068373,64673
275,740068375,64679
275,740068376,64681
275,740068377,64683
275,740068378,64685
275,740068379,64687
275,740068380,64689
275,740068381,64691
275,740068382,64693
275,740068383,64703
275,740068384,64705
275,740068385,64707
275,740068386,64709
275,740068387,64711
275,740068388,64713
